probabilities,true_labels
0.31606993,0
0.73609406,0
0.61912566,0
0.74418837,0
0.11275496,0
0.10896297,0
0.28500816,0
0.045101576,0
0.8339005,1
0.21577747,0
0.20479108,0
0.19728185,0
0.81929106,1
0.12779291,1
0.1391411,0
0.7426541,1
0.87183,1
0.019787217,0
0.03383344,0
0.34296,1
0.120928645,0
0.26685384,1
0.25304446,0
0.20943414,0
0.8249577,0
0.83760595,1
0.6344652,0
0.02513265,0
0.58592904,0
0.8014477,1
0.12666726,0
0.070971794,0
0.63568914,0
0.045503076,0
0.5277077,0
0.58161724,1
0.011679221,0
0.28333718,1
0.20558652,0
0.08148429,0
0.13428836,0
0.35405153,1
0.75330347,0
0.010385836,0
0.19230454,0
0.57894945,1
0.69399655,0
0.18434629,1
0.14394474,0
0.024341267,0
0.35252747,0
0.13433132,0
0.054226626,0
0.13849068,0
0.13322534,0
0.31093875,1
0.6346115,1
0.3184232,0
0.8555042,1
0.15514587,0
0.66234094,1
0.66078687,1
0.5177655,1
0.8576441,0
0.3651693,1
0.1546658,0
0.12681003,0
0.021874584,0
0.24189956,0
0.7639052,0
0.2778922,1
0.26400667,0
0.045933507,0
0.18940091,0
0.14236477,0
0.11539424,0
0.3094754,0
0.061080363,1
0.87597936,1
0.5152662,0
0.76772153,1
0.33122027,0
0.1952213,0
0.8696252,0
0.68353593,1
0.5394615,1
0.31812245,0
0.93681693,1
0.84101754,1
0.49615473,0
0.1309941,1
0.033873983,0
0.7520269,0
0.0070039905,0
0.015648268,0
0.39408237,0
0.39684865,0
0.027991675,0
0.8447609,1
0.060409926,0
0.12696116,0
0.11609544,0
0.4897293,0
0.86447084,1
0.8287593,1
0.6473421,0
0.65526325,1
0.84017783,1
0.07222831,0
0.027884077,0
0.59597147,0
0.28803927,1
0.14152603,0
0.06459571,0
0.1834781,0
0.7979852,1
0.7758114,1
0.91373765,1
0.87304664,1
0.87509584,1
0.83698297,1
0.30294946,0
0.054111972,0
0.30395338,0
0.34721652,0
0.6530701,1
0.15528955,0
0.68977123,1
0.19082561,0
0.8779773,1
0.8169573,1
0.2104463,0
0.6440711,0
0.6210139,0
0.42631453,0
0.53640485,0
0.7703417,1
0.35838333,0
0.8516169,0
0.02054133,0
0.83867705,0
0.8221211,0
0.83955395,0
0.8857654,1
0.84530056,1
0.7851219,1
0.38160855,0
0.45963782,1
0.84792346,1
0.84810853,0
0.5254464,0
0.09533358,0
0.08673296,0
0.289285,0
0.16506398,0
0.8758319,0
0.87520933,1
0.6318723,0
0.1551923,0
0.81758803,0
0.7419723,1
0.80755746,1
0.13906096,0
0.6947421,1
0.1665785,0
0.60541326,0
0.1975739,0
0.07340495,0
0.4438868,0
0.28138995,0
0.27434748,1
0.5948893,0
0.22452605,0
0.08327535,0
0.18812563,0
0.73710835,1
0.76518124,0
0.85431266,1
0.8591432,1
0.56514883,1
0.05241144,0
0.07843175,0
0.76718205,1
0.13294308,0
0.0178662,0
0.7602664,1
0.7477025,1
0.56532145,0
0.7759584,1
0.38699237,0
0.10660566,0
0.7881652,1
0.15502219,0
0.31329226,0
0.31830665,0
0.16555329,0
0.1988229,0
0.11007557,0
0.64252955,0
0.5858631,0
0.2095387,0
0.2917824,0
0.34426275,0
0.14972126,1
0.7618862,1
0.3578494,0
0.18721555,0
0.35844368,1
0.080002494,0
0.60371584,1
0.82796484,1
0.55166125,0
0.64470893,0
0.8567213,1
0.02495125,0
0.8685278,1
0.64894223,1
0.6638422,1
0.08322925,0
0.06411296,0
0.90206873,1
0.1045235,0
0.19040179,0
0.12903343,0
0.68569183,0
0.099478476,0
0.05199345,0
0.61050665,1
0.81402904,1
0.09813933,0
0.73168087,1
0.5960324,1
0.55759156,1
0.8835922,0
0.15353386,0
0.017219577,0
0.23670627,0
0.60240924,0
0.29114437,1
0.84499276,0
0.23197663,1
0.910972,1
0.07357888,0
0.18112665,0
0.087202445,0
0.2743958,0
0.7662407,1
0.77218354,1
0.75015295,0
0.1034777,0
0.84159464,1
0.16830526,1
0.57864475,1
0.27060145,0
0.87063396,1
0.90249467,1
0.2678649,0
0.33452746,0
0.134613,0
0.83348393,1
0.6542194,1
0.8620676,0
0.6837119,1
0.07845012,0
0.8986903,0
0.7434354,1
0.105535895,0
0.14714868,1
0.48514014,0
0.46560118,0
0.16678935,0
0.32793635,0
0.891535,0
0.7876052,0
0.22847687,1
0.42335212,0
0.77019995,0
0.38071588,0
0.33475474,0
0.5369977,0
0.8592215,1
0.7452847,1
0.84652,1
0.80386394,0
0.8235901,1
0.7469201,0
0.31980473,0
0.13511896,0
0.808293,1
0.08069909,0
0.06275196,1
0.1342992,0
0.1657723,0
0.2819981,0
0.16520238,0
0.30397716,1
0.6406068,1
0.28822827,0
0.36741376,1
0.19914082,0
0.5519116,0
0.75713414,0
0.49101874,0
0.35612664,0
0.77546215,1
0.48180017,0
0.74976826,1
0.03116313,0
0.80385315,1
0.19427519,0
0.03774869,0
0.8424441,1
0.11507136,0
0.27198887,0
0.8675587,0
0.16393957,1
0.3009789,0
