probabilities,true_labels
0.4103236,0.0
0.8171489,1.0
0.842056,1.0
0.11003024,0.0
0.74989617,0.0
0.3604243,0.0
0.13452944,0.0
0.27128237,0.0
0.083832905,0.0
0.76530427,1.0
0.21403494,0.0
0.6558812,1.0
0.048502363,0.0
0.071271025,0.0
0.035458084,0.0
0.087324806,0.0
0.78584856,1.0
0.11198053,0.0
0.7599453,1.0
0.6718229,1.0
0.87112445,1.0
0.14124706,0.0
0.097277954,0.0
0.091844626,0.0
0.8531844,1.0
0.03305776,0.0
0.3899731,0.0
0.8263423,1.0
0.40086275,0.0
0.7451239,0.0
0.28628403,0.0
0.73387045,0.0
0.30639455,0.0
0.18684913,1.0
0.8618163,1.0
0.04434652,0.0
0.45337838,1.0
0.41682002,0.0
0.80549634,1.0
0.7319235,0.0
0.20622157,0.0
0.11426813,0.0
0.46520117,0.0
0.06936318,0.0
0.74757415,1.0
0.10894471,0.0
0.34575295,0.0
0.0656346,0.0
0.14933522,0.0
0.13871896,0.0
0.13201386,0.0
0.42740282,0.0
0.6631679,1.0
0.61836797,0.0
0.5622634,0.0
0.22289708,0.0
0.046374306,0.0
0.019162657,0.0
0.2525157,0.0
0.0814245,0.0
0.47238716,1.0
0.51617736,1.0
0.32966217,0.0
0.5870504,1.0
0.035272468,0.0
0.74464595,0.0
0.79833,1.0
0.8576376,1.0
0.79847765,1.0
0.11446939,0.0
0.53713566,1.0
0.58592224,1.0
0.22028144,0.0
0.062499397,0.0
0.043221634,0.0
0.6777476,1.0
0.23548438,0.0
0.7290989,0.0
0.8671002,1.0
0.78825396,0.0
0.2687713,0.0
0.051947784,0.0
0.76104885,1.0
0.16712488,0.0
0.6324368,0.0
0.04539231,0.0
0.67402285,1.0
0.41190252,0.0
0.19002885,0.0
0.029884163,0.0
0.28145233,0.0
0.56568354,1.0
0.054103997,1.0
0.3538238,0.0
0.05798278,0.0
0.117655426,0.0
0.8216447,1.0
0.34060222,0.0
0.8071742,1.0
0.02901089,0.0
0.057952322,0.0
0.713898,0.0
0.155999,0.0
0.14387812,0.0
0.027517354,0.0
0.14887659,0.0
0.9137051,1.0
0.8691814,1.0
0.71986705,1.0
0.16941653,0.0
0.10675958,0.0
0.534724,1.0
0.09138535,0.0
0.07486489,0.0
0.0552163,0.0
0.060904615,0.0
0.68141884,0.0
0.04747416,0.0
0.7327046,1.0
0.8708335,0.0
0.83484375,0.0
0.74361646,0.0
0.09387186,0.0
0.67432296,0.0
0.09652704,0.0
0.81749904,0.0
0.2816949,1.0
0.1778504,0.0
0.63616157,0.0
0.064269006,0.0
0.035277627,0.0
0.172554,0.0
0.23852833,0.0
0.76710385,1.0
0.16461001,0.0
0.6822123,1.0
0.73848855,0.0
0.31633326,1.0
0.8553377,1.0
0.0656697,0.0
0.8444907,1.0
0.3248687,0.0
0.75342244,1.0
0.051898025,0.0
0.8553123,0.0
0.041284706,0.0
0.14246672,0.0
0.04517299,0.0
0.2395775,0.0
0.79746413,1.0
0.59311414,1.0
0.25184125,0.0
0.0477491,0.0
0.4940007,1.0
0.19831213,0.0
0.5242317,0.0
0.8570723,1.0
0.82956076,1.0
0.15189087,0.0
0.154253,0.0
0.030419087,0.0
0.40817314,1.0
0.04324023,0.0
0.049785268,0.0
0.5087731,1.0
0.10159621,0.0
0.80892104,0.0
0.83031166,1.0
0.80920476,1.0
0.4962615,0.0
0.10049499,0.0
0.20019193,0.0
0.34169266,0.0
0.74014306,1.0
0.1602753,0.0
0.43525222,0.0
0.69284654,1.0
0.13072112,0.0
0.6301639,0.0
0.8079417,1.0
0.63844085,1.0
0.6164639,1.0
0.45162502,0.0
0.7608045,1.0
0.4034051,1.0
0.3582105,0.0
0.06728099,0.0
0.75676894,1.0
0.7297597,1.0
0.2217158,0.0
0.56310856,1.0
0.14434625,0.0
0.6963573,1.0
0.12231999,0.0
0.42940456,0.0
0.44830835,1.0
0.41138735,0.0
0.704198,1.0
0.6574873,1.0
0.77005357,1.0
0.4752483,0.0
0.6564192,1.0
0.39275846,0.0
0.20513262,0.0
0.540277,0.0
0.44045314,0.0
